timestep,score,total_score,n_orders,n_objects,n_messages,human_action,ai_action,has_assigned_tasks,n_assigned_tasks,messages,assigned_tasks,round_id,participant_id,team_player,subjective_cognitive_load,can_switch,Current_Mode,Switch_Attempt,n_human_message,n_ai_message,avg_lpcx,std_lpcx,count_lpcx,avg_lpcy,std_lpcy,count_lpcy,avg_lpd,std_lpd,count_lpd,avg_lps,std_lps,count_lps,avg_lpv,std_lpv,count_lpv,avg_rpcx,std_rpcx,count_rpcx,avg_rpcy,std_rpcy,count_rpcy,avg_rpd,std_rpd,count_rpd,avg_rps,std_rps,count_rps,avg_rpv,std_rpv,count_rpv,avg_saccade_mag,std_saccade_mag,count_saccade_mag,avg_saccade_dir,std_saccade_dir,count_saccade_dir,avg_bkid,std_bkid,count_bkid,avg_bkdur,std_bkdur,count_bkdur,avg_bkpmin,std_bkpmin,count_bkpmin,total_samples,window_start,window_end,real_timestamp,has_eye_data
102,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.05492266666666666,0.002233557273776093,15,0.3246693333333333,0.0004785464101491777,15,14.141132500000001,0.13494473321115052,8,0.7673673333333334,0.019184005788553078,15,1.0,0.0,15,0.4352833333333333,0.002246984222293986,15,0.2851533333333333,0.0011003938688790764,15,16.201434,0.2512165107688129,15,0.7654693333333333,0.01873814652622012,15,1.0,0.0,15,103.62169,,1,14.83768,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,772.57812,772.8125,772.698081734779,True
103,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.05764400000000001,0.001744926523217689,15,0.32384266666666667,0.0008878100397419872,15,14.15184625,0.13639964264066104,8,0.7411613333333332,0.018240375492166807,15,1.0,0.0,15,0.43810933333333335,0.0018676664839414098,15,0.28607599999999994,0.0002449139790678707,15,16.316886666666665,0.14802064449001073,15,0.7397819999999999,0.018950112400722103,15,1.0,0.0,15,103.62169,,1,14.83768,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,772.67188,772.90625,772.7931609674729,True
104,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.05964666666666666,0.0018447828624322728,15,0.32293333333333335,0.0008710639362023779,15,13.905618888888888,0.33752319025677463,9,0.7303406666666665,0.017208029465782516,15,1.0,0.0,15,0.4402546666666666,0.0020147699856901957,15,0.28641533333333336,0.00034448443188267084,15,16.280264000000003,0.18989362683204672,15,0.729996,0.01718210273178797,15,1.0,0.0,15,184.46291,,1,290.50256,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,772.76562,772.98438,772.8882402001668,True
105,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.061566,0.0012262765942944065,15,0.32217933333333326,0.0003648378635321001,15,13.759996923076923,0.3813722942957578,13,0.7331546666666665,0.01923622879088413,15,1.0,0.0,15,0.442382,0.0013533725070567825,15,0.2870086666666667,0.0006633450585228363,15,16.054788000000002,0.23550564819432376,15,0.73419,0.019814409619552893,15,1.0,0.0,15,184.46291,,1,290.50256,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,772.85938,773.09375,772.9833194328608,True
106,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.061524,0.0014232247086909979,15,0.32300000000000006,0.0014865780456182864,15,13.42905923076923,0.21813961375922936,13,0.7305253333333336,0.025507565507026306,15,1.0,0.0,15,0.44237799999999994,0.0015200526306677652,15,0.2881606666666667,0.0008689605174876384,15,15.913231333333332,0.1321281233644432,15,0.7301799999999999,0.026327100648788314,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,772.96875,773.20312,773.0783986655546,True
107,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.059065000000000006,0.0029519959349565516,16,0.32545500000000005,0.002872852241240402,16,13.414998,0.188470838259625,15,0.7189768750000001,0.022036053100544125,16,1.0,0.0,16,0.43973375000000003,0.0031741368905578112,16,0.289323125,0.0011672744250318093,16,15.968024375,0.1426810188249181,16,0.7173937499999999,0.021789566884176492,16,1.0,0.0,16,30.90719,,1,320.99933,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,16,16,773.0625,773.29688,773.1734778982485,True
108,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.05586266666666668,0.0026571183818637238,15,0.328236,0.002163521600143083,15,13.34017333333333,0.2546281460052976,15,0.6988653333333332,0.014327235735113863,15,1.0,0.0,15,0.4362373333333334,0.0029924463634450112,15,0.2902746666666666,0.0006465498176217076,15,16.029549333333332,0.15246861379438348,15,0.6982119999999999,0.015372083788478381,15,1.0,0.0,15,30.90719,,1,320.99933,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,773.15625,773.39062,773.2685571309424,True
109,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.053425999999999994,0.0011562735711883121,15,0.329928,0.0006210267995137403,15,13.329255999999999,0.24461497304948418,15,0.7013713333333332,0.01950149220175826,15,1.0,0.0,15,0.4332973333333333,0.0015420092026159897,15,0.2905366666666667,0.00023196879921560305,15,16.110801999999996,0.1591801577368954,15,0.702406,0.02150009793997627,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,773.25,773.48438,773.3636363636364,True
110,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.052425625000000003,0.000507962843129298,16,0.330490625,0.0005015903873347957,16,13.363808125,0.28151332951789304,16,0.6987981249999999,0.023640026852424133,16,1.0,0.0,16,0.43193875000000004,0.0007474478800112649,16,0.29041625,0.00026830020499432985,16,16.198071875,0.14995011491465035,16,0.698219375,0.02478248264904065,16,1.0,0.0,16,89.8563,,1,295.84235,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,16,16,773.34375,773.57812,773.4587155963303,True
111,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.051915333333333334,0.0004857228290565179,15,0.33115466666666665,0.0008888665870218154,15,13.521019333333333,0.2156602147713805,15,0.7110960000000001,0.02262377314747856,15,1.0,0.0,15,0.43121666666666664,0.00048527851600419815,15,0.29055933333333334,0.00044123959585737387,15,16.26083,0.11740174804004094,15,0.7117859999999999,0.02378314523234591,15,1.0,0.0,15,89.8563,,1,295.84235,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,773.4375,773.67188,773.5537948290242,True
112,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.05085733333333334,0.0010677176370094063,15,0.33204999999999996,0.0005404891964031938,15,13.561947333333332,0.2524164616679195,15,0.6954806666666667,0.020328443643141535,15,1.0,0.0,15,0.430182,0.0010440251775836555,15,0.29052399999999995,0.0005579528909965653,15,16.293030666666667,0.1434628191487096,15,0.6947906666666666,0.02140637337225485,15,1.0,0.0,15,89.8563,,1,295.84235,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,773.53125,773.76562,773.6488740617181,True
113,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.04880533333333333,0.002153315936830803,15,0.3328606666666667,0.0007323686295328425,15,13.527909230769229,0.2304345080299946,13,0.7053566666666666,0.02002933123006881,15,1.0,0.0,15,0.4282233333333333,0.002030523038412465,15,0.29015066666666667,0.0006690875094022349,15,16.11164,0.22508237047800986,15,0.705974,0.02156083678471555,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,773.625,773.85938,773.743953294412,True
114,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.04554375000000001,0.003264612023911367,16,0.334375,0.001964515207373056,16,13.341405714285715,0.26239865653133715,14,0.7196,0.029843228377640404,16,1.0,0.0,16,0.42511,0.00314911416115707,16,0.290298125,0.0008004850092287716,16,15.94168625,0.24172583416962293,16,0.7220506250000001,0.02958975599060146,16,1.0,0.0,16,38.43449,,1,116.78181,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,16,16,773.71875,773.95312,773.8390325271059,True
115,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.04194466666666666,0.003116538525504278,15,0.3362346666666667,0.0018124642525210403,15,13.233393076923077,0.2519801089499137,13,0.7336820000000001,0.02168729325138177,15,1.0,0.0,15,0.421512,0.0031903945121030397,15,0.29049200000000003,0.0007314095979681956,15,15.736576666666666,0.15340387258413513,15,0.7327553333333333,0.02385062229396804,15,1.0,0.0,15,38.43449,,1,116.78181,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,773.8125,774.04688,773.9341117597999,True
116,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.038732666666666665,0.0017613852773422675,15,0.3372766666666666,0.0005991501918392028,15,12.97812266666667,0.28726768704633715,15,0.7252693333333333,0.02553939323215544,15,1.0,0.0,15,0.418076,0.0019854139546776014,15,0.2898206666666666,0.0012473770575930662,15,15.451180666666668,0.2973793625144889,15,0.7238893333333334,0.025527190116385646,15,1.0,0.0,15,38.43449,,1,116.78181,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,773.90625,774.14062,774.0291909924938,True
117,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.036851875,0.001322569311353221,16,0.33723375,0.0003839596332949538,16,12.847973125,0.28712043697651224,16,0.711113125,0.012822289820854918,16,1.0,0.0,16,0.4159425,0.0015225526810809106,16,0.28826125,0.0013211806588553086,16,15.1380175,0.3542577345097775,16,0.70953,0.011271654714370907,16,1.0,0.0,16,22.26555,,1,58.66947,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,16,16,774.0,774.23438,774.1242702251876,True
118,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.035726,0.0004787453841627529,15,0.33717800000000003,0.00027757109771320786,15,12.507194,0.34539996812804885,15,0.7057160000000001,0.01030588583563501,15,1.0,0.0,15,0.4145526666666666,0.0006234634445311674,15,0.28668866666666665,0.000982328623124417,15,14.602236,0.4185390484394154,15,0.7057159999999999,0.010753447819188022,15,1.0,0.0,15,22.26555,,1,58.66947,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,774.10938,774.34375,774.2193494578815,True
119,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.035923333333333335,0.0006485661841617209,15,0.3367506666666666,0.000743029192530398,15,12.137490000000001,0.4599471254083762,15,0.705716,0.010305885835635006,15,1.0,0.0,15,0.4145453333333334,0.0005039397167273466,15,0.2853706666666667,0.0010076242685975018,15,14.223759333333334,0.3560743735406705,15,0.7057159999999999,0.010753447819188022,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,774.20312,774.4375,774.3144286905755,True
120,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.03653733333333333,0.0006595395219032598,15,0.3357613333333334,0.0008620230910618377,15,11.805650666666669,0.28698838053797515,15,0.7160286666666666,0.014557735727914894,15,1.0,0.0,15,0.4150393333333333,0.0005242064297129265,15,0.2842133333333334,0.0007651112586384082,15,13.971253999999997,0.21406419233491622,15,0.7183339999999999,0.01545841000879459,15,1.0,0.0,15,32.83777,,1,250.21242,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,774.3125,774.53125,774.4095079232694,True
121,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.036432000000000006,0.0008915892712294314,15,0.3353946666666667,0.00043851806717408687,15,11.794296000000001,0.22156787511473125,15,0.7328106666666667,0.019563837071300265,15,1.0,0.0,15,0.4149353333333334,0.0007545847170716368,15,0.28356200000000004,0.00044715289810725,15,13.848814,0.15959198694528123,15,0.73419,0.019814409619552893,15,1.0,0.0,15,32.83777,,1,250.21242,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,774.39062,774.625,774.5045871559633,True
122,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.034666666666666665,0.001998444633303848,15,0.335536,0.000536214242897093,15,11.704290666666669,0.2228108234568594,15,0.7383839999999999,0.01672026776955786,15,1.0,0.0,15,0.4132393333333333,0.002038481460957309,15,0.2827866666666667,0.000757190923901027,15,13.695032000000001,0.24678909440480315,15,0.738384,0.01718210273178797,15,1.0,0.0,15,32.83777,,1,250.21242,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,774.48438,774.71875,774.5996663886572,True
123,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.030964000000000002,0.003347154014980488,15,0.33709866666666666,0.0018114471983419658,15,11.796434666666668,0.38482507740283123,15,0.7303406666666665,0.017208029465782516,15,1.0,0.0,15,0.4094273333333333,0.003552318089575293,15,0.28265066666666666,0.0007573776814647635,15,13.516102,0.1938659745877473,15,0.729996,0.01718210273178797,15,1.0,0.0,15,69.46479,,1,145.56572,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,774.57812,774.8125,774.6947456213511,True
124,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.026868125,0.003951503036820294,16,0.33849625,0.0017116848424870773,16,11.9664675,0.38964424350938354,16,0.7223849999999999,0.011078056387892865,16,1.0,0.0,16,0.40512499999999996,0.004069668291151017,16,0.28226812500000004,0.0010902673601767,16,13.3230425,0.22553439458317667,16,0.721739375,0.011623341727604302,16,1.0,0.0,16,69.46479,,1,145.56572,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,16,16,774.67188,774.90625,774.789824854045,True
125,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.021994666666666666,0.003960089946068445,15,0.34017133333333327,0.0012196713062288917,15,11.9467,0.34630341153799943,15,0.7216073333333333,0.011519023685480785,15,1.0,0.0,15,0.40007066666666663,0.004097259478980459,15,0.28213533333333335,0.0012272842648167028,15,13.237613999999999,0.2338888037935977,15,0.7216079999999999,0.01201899936410209,15,1.0,0.0,15,69.46479,,1,145.56572,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,774.78125,775.0,774.884904086739,True
126,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.016926,0.003946086307071494,15,0.341404,0.001713925319259852,15,11.509997333333335,0.5068414944461245,15,0.7146086666666666,0.0041665211022192256,15,1.0,0.0,15,0.3949059999999999,0.0039851882909450725,15,0.28115333333333337,0.0009179454284018351,15,13.079179333333334,0.19523195239314192,15,0.7139193333333332,0.0027085063534477193,15,1.0,0.0,15,161.50305,,1,215.08772,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,774.85938,775.09375,774.9799833194329,True
127,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.012350000000000002,0.0035746272532950897,16,0.343099375,0.0010016218098663804,16,11.23103875,0.25165126793176856,16,0.71322,0.0,16,1.0,0.0,16,0.39031375,0.003596470260315422,16,0.28049250000000003,0.0013461723515211604,16,13.041695,0.22192321062325424,16,0.71322,0.0,16,1.0,0.0,16,161.50305,,1,215.08772,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,16,16,774.95312,775.1875,775.0750625521267,True
128,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.008246,0.0035422990919941892,15,0.34392333333333336,0.0008419846169842424,15,11.057836666666667,0.3033575118019442,15,0.7132199999999999,1.1491900087240784e-16,15,1.0,0.0,15,0.38614066666666674,0.003567390936698439,15,0.27885466666666664,0.0013485911519945887,15,12.91898846153846,0.19236099231419668,13,0.7132199999999999,1.1491900087240784e-16,15,1.0,0.0,15,161.50305,,1,215.08772,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,775.04688,775.28125,775.1701417848207,True
129,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.004269333333333333,0.0027520653715934528,15,0.3444706666666667,0.001227561267988957,15,11.11403,0.3285173669348056,10,0.7132199999999999,1.1491900087240784e-16,15,1.0,0.0,15,0.38137266666666664,0.003548773362861088,15,0.2770166666666667,0.0020795077256293986,15,12.772594999999999,0.25003442537423143,10,0.7132199999999999,1.1491900087240784e-16,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,775.14062,775.375,775.2652210175146,True
130,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.00203125,0.0010311635245128263,8,0.34441374999999996,0.0017196589155161748,8,10.924616666666665,0.20822309534087038,3,0.71322,0.0,8,1.0,0.0,8,0.37858125,0.0018530163633538508,8,0.27593375,0.0022540562643503597,8,12.5924175,0.1870566645654024,4,0.71322,0.0,8,1.0,0.0,8,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.0,0.0,8,8,775.26562,775.375,775.3603002502085,True
131,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.0016333333333333332,0.00034990474894367086,3,0.34289333333333333,0.0019901842460770453,3,11.15955,,1,0.7132200000000001,1.3597399555105182e-16,3,1.0,0.0,3,0.37671000000000004,0.0006345864795282274,3,0.27375,0.0025059329599971293,3,12.525495,0.0592767614668688,2,0.7132200000000001,1.3597399555105182e-16,3,1.0,0.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.0,0.0,3,3,775.34375,775.375,775.4553794829025,True
132,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,775.5504587155963,False
133,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,775.6455379482902,False
134,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,775.7406171809841,False
135,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,775.8356964136781,False
136,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,775.930775646372,False
137,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,776.025854879066,False
138,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,776.1209341117598,False
139,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,776.2160133444537,False
140,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,776.3110925771476,False
141,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,776.4061718098416,False
142,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,776.5012510425355,False
143,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,776.5963302752293,False
144,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,776.6914095079233,False
145,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,776.7864887406172,False
146,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,776.8815679733111,False
147,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,776.976647206005,False
148,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,777.0717264386989,False
149,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,777.1668056713928,False
150,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,,777.2618849040867,False
151,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.0014420000000000001,0.0005354157263286165,5,0.33974,0.00019196353820451567,5,12.118530000000002,0.17117977392203804,5,0.71322,0.0,5,1.0,0.0,5,0.378066,0.00030835044997534706,5,0.27008400000000005,0.0004790928928715157,5,14.183516000000001,0.031836229048051244,5,0.71322,0.0,5,1.0,0.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.0,0.0,5,5,777.40625,777.46875,777.3569641367807,True
152,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.002246,0.0010221785014804844,10,0.33965399999999996,0.00019351715399128233,10,12.348611000000002,0.30668953282323375,10,0.71322,0.0,10,1.0,0.0,10,0.379217,0.0014408797466979907,10,0.270208,0.0004795553496034992,10,14.361588999999999,0.24003372621594443,10,0.71322,0.0,10,1.0,0.0,10,31.71268,,1,262.03058,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,10,10,777.40625,777.5625,777.4520433694746,True
153,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.003458,0.0014291216083414915,15,0.33941666666666664,0.00027807159064493597,15,12.744522,0.4419623379267902,15,0.7132199999999999,1.1491900087240784e-16,15,1.0,0.0,15,0.38112133333333337,0.002040174595703122,15,0.270306,0.00041327610971013347,15,14.607370666666665,0.40058197401613865,15,0.7132199999999999,1.1491900087240784e-16,15,1.0,0.0,15,31.71268,,1,262.03058,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,777.4375,777.67188,777.5471226021684,True
154,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.00482125,0.0009805840096595497,16,0.33932875,0.0002456521931512053,16,13.226503750000001,0.4575401447432418,16,0.71322,0.0,16,1.0,0.0,16,0.38282875,0.0010697655506386962,16,0.27081500000000003,0.0005670390933025108,16,14.905111875,0.403184644072973,16,0.71322,0.0,16,1.0,0.0,16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.0,0.0,16,16,777.53125,777.76562,777.6422018348624,True
155,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.005621333333333333,0.0005203140077555731,15,0.3398426666666666,0.0008919918855065471,15,13.643473333333333,0.2886000640448069,15,0.718004,0.014309222201084191,15,1.0,0.0,15,0.38355400000000006,0.00028354389934742876,15,0.27158800000000005,0.0010657070087840342,15,15.087725333333335,0.23840553279973103,15,0.7203499999999999,0.0199858146122265,15,1.0,0.0,15,66.57761,,1,341.79431,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,777.625,777.85938,777.7372810675563,True
156,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.0063226666666666665,0.0006285296522913806,15,0.34046199999999993,0.000873017754687727,15,13.763333333333332,0.27565369393670813,15,0.770318,0.06505118009251308,15,1.0,0.0,15,0.38421733333333324,0.0007302882666324022,15,0.27271133333333336,0.0008163408485138932,15,15.17511666666667,0.19405557494353667,15,0.77501,0.06664532670359243,15,1.0,0.0,15,66.57761,,1,341.79431,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,777.71875,777.95312,777.8323603002502,True
157,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.007345333333333333,0.0011671569038030996,15,0.3407926666666667,0.0007581600534627655,15,13.625898,0.3480442733372543,15,0.8273539999999999,0.04981308474114576,15,1.0,0.0,15,0.38531866666666664,0.001190743265279936,15,0.27377599999999996,0.0008376224857126433,15,15.184500000000003,0.18680538027583657,15,0.832046,0.0460198947350879,15,1.0,0.0,15,66.57761,,1,341.79431,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,777.84375,778.04688,777.9274395329442,True
158,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.008357333333333335,0.0008963215834466897,15,0.3413953333333334,0.0014514961082899706,15,13.446415333333336,0.34946493639494647,15,0.85581,0.0,15,1.0,0.0,15,0.3861773333333334,0.0006289045653999902,15,0.274902,0.0013910181266149776,15,15.232186666666667,0.2096647295655839,15,0.85581,0.0,15,1.0,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,777.90625,778.14062,778.022518765638,True
159,0.0,0.0,4,14,0,0,0,False,0,[],[],0,8,1,7,False,,0,0,0,0.009826666666666668,0.0012530344121751955,15,0.34256,0.0010478754015353425,15,13.345596,0.2782465740720939,15,0.85581,0.0,15,1.0,0.0,15,0.38708200000000004,0.0007756950800042938,15,0.2763406666666666,0.0009642870546727936,15,15.474237333333333,0.28769201919182014,15,0.85581,0.0,15,1.0,0.0,15,647.38739,,1,278.09497,,1,0.0,0.0,0,0.0,0.0,0,10.0,0.0,15,15,778.0,778.23438,778.1175979983319,True
